ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Meta: _wpm_gtin_code,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global
1672,variation,AC-15-916-2-CS6,CS Unitec 6 Series HSS Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.25,,,,0,,,46.4000,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec6SeriesHSSCutter.jpg,,,CS Unitec 6 Series HSS Cutter,,,,,,0,6-1-218,Cutter Size,"9/16""",,0,Depth,"2""",,0,,,,
1673,variation,AC-17-1116-1-CS6,CS Unitec 6 Series HSS Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.23,,,,0,,,38.2500,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec6SeriesHSSCutter.jpg,,,CS Unitec 6 Series HSS Cutter,,,,,,0,6-1-122,Cutter Size,"11/16""",,0,Depth,"1""",,0,,,,
1674,variation,AC-16-58-2-CS6,CS Unitec 6 Series HSS Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.2,,,,0,,,50.1000,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec6SeriesHSSCutter.jpg,,,CS Unitec 6 Series HSS Cutter,,,,,,0,6-1-220,Cutter Size,"5/8""",,0,Depth,"2""",,0,,,,
1675,variation,AC-18-34-1-CS6,CS Unitec 6 Series HSS Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.24,,,,0,,,40.3000,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec6SeriesHSSCutter.jpg,,,CS Unitec 6 Series HSS Cutter,,,,,,0,6-1-124,Cutter Size,"3/4""",,0,Depth,"1""",,0,,,,
1676,variation,AC-18-34-2-CS6,CS Unitec 6 Series HSS Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.24,,,,0,,,61.0500,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec6SeriesHSSCutter.jpg,,,CS Unitec 6 Series HSS Cutter,,,,,,0,6-1-224,Cutter Size,"3/4""",,0,Depth,"2""",,0,,,,
1677,variation,AC-19-1316-2-CS6,CS Unitec 6 Series HSS Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.25,,,,0,,,64.7000,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec6SeriesHSSCutter.jpg,,,CS Unitec 6 Series HSS Cutter,,,,,,0,6-1-226,Cutter Size,"13/16""",,0,Depth,"2""",,0,,,,
1678,variation,AC-20-78-2-CS6,CS Unitec 6 Series HSS Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.27,,,,0,,,68.6500,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec6SeriesHSSCutter.jpg,,,CS Unitec 6 Series HSS Cutter,,,,,,0,6-1-228,Cutter Size,"7/8""",,0,Depth,"2""",,0,,,,
1679,variation,AC-21-1516-1-CS6,CS Unitec 6 Series HSS Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.305,,,,0,,,49.2500,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec6SeriesHSSCutter.jpg,,,CS Unitec 6 Series HSS Cutter,,,,,,0,6-1-130,Cutter Size,"15/16""",,0,Depth,"1""",,0,,,,
1680,variation,AC-19-1316-1-CS6,CS Unitec 6 Series HSS Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.25,,,,0,,,43.1000,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec6SeriesHSSCutter.jpg,,,CS Unitec 6 Series HSS Cutter,,,,,,0,6-1-126,Cutter Size,"13/16""",,0,Depth,"1""",,0,,,,
1681,variation,AC-20-78-1-CS6,CS Unitec 6 Series HSS Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.27,,,,0,,,46.2000,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec6SeriesHSSCutter.jpg,,,CS Unitec 6 Series HSS Cutter,,,,,,0,6-1-128,Cutter Size,"7/8""",,0,Depth,"1""",,0,,,,
1682,variation,AC-21-1516-2-CS6,CS Unitec 6 Series HSS Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.305,,,,0,,,73.8000,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec6SeriesHSSCutter.jpg,,,CS Unitec 6 Series HSS Cutter,,,,,,0,6-1-230,Cutter Size,"15/16""",,0,Depth,"2""",,0,,,,
1683,variation,AC-25-1316-1-CS6,CS Unitec 6 Series HSS Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.34375,,,,0,,,65.8500,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec6SeriesHSSCutter.jpg,,,CS Unitec 6 Series HSS Cutter,,,,,,0,6-1-138,Cutter Size,"1-3/16""",,0,Depth,"1""",,0,,,,
1684,variation,AC-22-10-1-CS6,CS Unitec 6 Series HSS Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.335,,,,0,,,52.9000,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec6SeriesHSSCutter.jpg,,,CS Unitec 6 Series HSS Cutter,,,,,,0,6-1-132,Cutter Size,"1""",,0,Depth,"1""",,0,,,,
1685,variation,AC-23-1116-2-CS6,CS Unitec 6 Series HSS Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.335,,,,0,,,82.0500,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec6SeriesHSSCutter.jpg,,,CS Unitec 6 Series HSS Cutter,,,,,,0,6-1-234,Cutter Size,"1-1/16""",,0,Depth,"2""",,0,,,,
1686,variation,AC-22-10-2-CS6,CS Unitec 6 Series HSS Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.335,,,,0,,,80.1500,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec6SeriesHSSCutter.jpg,,,CS Unitec 6 Series HSS Cutter,,,,,,0,6-1-232,Cutter Size,"1""",,0,Depth,"2""",,0,,,,
1687,variation,AC-23-1116-1-CS6,CS Unitec 6 Series HSS Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.335,,,,0,,,54.3500,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec6SeriesHSSCutter.jpg,,,CS Unitec 6 Series HSS Cutter,,,,,,0,6-1-134,Cutter Size,"1-1/16""",,0,Depth,"1""",,0,,,,
1688,variation,AC-24-118-1-CS6,CS Unitec 6 Series HSS Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.335,,,,0,,,62.5000,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec6SeriesHSSCutter.jpg,,,CS Unitec 6 Series HSS Cutter,,,,,,0,6-1-136,Cutter Size,"1-1/8""",,0,Depth,"1""",,0,,,,
1689,variation,AC-26-114-1-CS6,CS Unitec 6 Series HSS Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.415,,,,0,,,67.6500,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec6SeriesHSSCutter.jpg,,,CS Unitec 6 Series HSS Cutter,,,,,,0,6-1-140,Cutter Size,"1-1/4""",,0,Depth,"1""",,0,,,,
1690,variation,AC-34-134-1-CS6,CS Unitec 6 Series HSS Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.65625,,,,0,,,140.3500,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec6SeriesHSSCutter.jpg,,,CS Unitec 6 Series HSS Cutter,,,,,,0,6-1-156,Cutter Size,"1-3/4""",,0,Depth,"1""",,0,,,,
1691,variation,AC-28-138-1-CS6,CS Unitec 6 Series HSS Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.65625,,,,0,,,91.4000,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec6SeriesHSSCutter.jpg,,,CS Unitec 6 Series HSS Cutter,,,,,,0,6-1-144,Cutter Size,"1-3/8""",,0,Depth,"1""",,0,,,,
1692,variation,AC-27-1516-1-CS6,CS Unitec 6 Series HSS Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.625,,,,0,,,71.1000,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec6SeriesHSSCutter.jpg,,,CS Unitec 6 Series HSS Cutter,,,,,,0,6-1-142,Cutter Size,"1-5/16""",,0,Depth,"1""",,0,,,,
1693,variation,AC-32-158-1-CS6,CS Unitec 6 Series HSS Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.65625,,,,0,,,126.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec6SeriesHSSCutter.jpg,,,CS Unitec 6 Series HSS Cutter,,,,,,0,6-1-152,Cutter Size,"1-5/8""",,0,Depth,"1""",,0,,,,
1694,variation,AC-30-112-1-CS6,CS Unitec 6 Series HSS Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.65625,,,,0,,,107.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec6SeriesHSSCutter.jpg,,,CS Unitec 6 Series HSS Cutter,,,,,,0,6-1-148,Cutter Size,"1-1/2""",,0,Depth,"1""",,0,,,,
1695,variation,AC-36-178-1-CS6,CS Unitec 6 Series HSS Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.65625,,,,0,,,153.2000,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec6SeriesHSSCutter.jpg,,,CS Unitec 6 Series HSS Cutter,,,,,,0,6-1-160,Cutter Size,"1-7/8""",,0,Depth,"1""",,0,,,,
1696,variation,AC-40-218-1-CS6,CS Unitec 6 Series HSS Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.6875,,,,0,,,212.9500,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec6SeriesHSSCutter.jpg,,,CS Unitec 6 Series HSS Cutter,,,,,,0,6-1-168,Cutter Size,"2-1/8""",,0,Depth,"1""",,0,,,,
1697,variation,AC-38-20-1-CS6,CS Unitec 6 Series HSS Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.6875,,,,0,,,169.2000,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec6SeriesHSSCutter.jpg,,,CS Unitec 6 Series HSS Cutter,,,,,,0,6-1-164,Cutter Size,"2""",,0,Depth,"1""",,0,,,,
1698,variation,AC-14-12-2-CS10,CS Unitec 10 Series Once-Touch TCT Annular Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.17,,,,0,,,75.8500,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec10SeriesOnce-TouchTCTAnnularCutter.jpg,,,CS Unitec 10 Series Once-Touch TCT Annular Cutter,,,,,,0,10-1-216 C,Cutter Size,"1/2""",,0,Depth,"2""",,0,,,,
1699,variation,AC-14-12-1-CS10,CS Unitec 10 Series Once-Touch TCT Annular Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.17,,,,0,,,67.6500,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec10SeriesOnce-TouchTCTAnnularCutter.jpg,,,CS Unitec 10 Series Once-Touch TCT Annular Cutter,,,,,,0,10-1-116C,Cutter Size,"1/2""",,0,Depth,"1-3/8""",,0,,,,
1700,variation,AC-18-34-1-CS10,CS Unitec 10 Series Once-Touch TCT Annular Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.24,,,,0,,,70.7000,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec10SeriesOnce-TouchTCTAnnularCutter.jpg,,,CS Unitec 10 Series Once-Touch TCT Annular Cutter,,,,,,0,10-1-124C,Cutter Size,"3/4""",,0,Depth,"1-3/8""",,0,,,,
1701,variation,AC-18-34-2-CS10,CS Unitec 10 Series Once-Touch TCT Annular Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.24,,,,0,,,78.9000,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec10SeriesOnce-TouchTCTAnnularCutter.jpg,,,CS Unitec 10 Series Once-Touch TCT Annular Cutter,,,,,,0,10-1-224 C,Cutter Size,"3/4""",,0,Depth,"2""",,0,,,,
1702,variation,AC-19-1316-1-CS10,CS Unitec 10 Series Once-Touch TCT Annular Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.25,,,,0,,,70.7000,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec10SeriesOnce-TouchTCTAnnularCutter.jpg,,,CS Unitec 10 Series Once-Touch TCT Annular Cutter,,,,,,0,10-1-126 C,Cutter Size,"13/16""",,0,Depth,"1-3/8""",,0,,,,
1703,variation,AC-19-1316-2-CS10,CS Unitec 10 Series Once-Touch TCT Annular Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.25,,,,0,,,78.9000,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec10SeriesOnce-TouchTCTAnnularCutter.jpg,,,CS Unitec 10 Series Once-Touch TCT Annular Cutter,,,,,,0,10-1-226C,Cutter Size,"13/16""",,0,Depth,"2""",,0,,,,
1704,variation,AC-20-78-1-CS10,CS Unitec 10 Series Once-Touch TCT Annular Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.27,,,,0,,,70.7000,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec10SeriesOnce-TouchTCTAnnularCutter.jpg,,,CS Unitec 10 Series Once-Touch TCT Annular Cutter,,,,,,0,10-1-128 C,Cutter Size,"7/8""",,0,Depth,"1-3/8""",,0,,,,
1705,variation,AC-16-58-1-CS10,CS Unitec 10 Series Once-Touch TCT Annular Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.2,,,,0,,,70.7000,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec10SeriesOnce-TouchTCTAnnularCutter.jpg,,,CS Unitec 10 Series Once-Touch TCT Annular Cutter,,,,,,0,10-1-120 C,Cutter Size,"5/8""",,0,Depth,"1-3/8""",,0,,,,
1706,variation,AC-20-78-2-CS10,CS Unitec 10 Series Once-Touch TCT Annular Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.27,,,,0,,,78.9000,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec10SeriesOnce-TouchTCTAnnularCutter.jpg,,,CS Unitec 10 Series Once-Touch TCT Annular Cutter,,,,,,0,10-1-228 C,Cutter Size,"7/8""",,0,Depth,"2""",,0,,,,
1707,variation,AC-21-1516-1-CS10,CS Unitec 10 Series Once-Touch TCT Annular Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.305,,,,0,,,70.7000,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec10SeriesOnce-TouchTCTAnnularCutter.jpg,,,CS Unitec 10 Series Once-Touch TCT Annular Cutter,,,,,,0,10-1-130 C,Cutter Size,"15/16""",,0,Depth,"1-3/8""",,0,,,,
1708,variation,AC-15-916-2-CS10,CS Unitec 10 Series Once-Touch TCT Annular Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.25,,,,0,,,75.8500,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec10SeriesOnce-TouchTCTAnnularCutter.jpg,,,CS Unitec 10 Series Once-Touch TCT Annular Cutter,,,,,,0,10-1-218 C,Cutter Size,"9/16""",,0,Depth,"2""",,0,,,,
1709,variation,AC-23-1116-2-CS10,CS Unitec 10 Series Once-Touch TCT Annular Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.335,,,,0,,,78.9000,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec10SeriesOnce-TouchTCTAnnularCutter.jpg,,,CS Unitec 10 Series Once-Touch TCT Annular Cutter,,,,,,0,10-1-234 C,Cutter Size,"1-1/16""",,0,Depth,"2""",,0,,,,
1710,variation,AC-21-1516-2-CS10,CS Unitec 10 Series Once-Touch TCT Annular Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.305,,,,0,,,78.9000,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec10SeriesOnce-TouchTCTAnnularCutter.jpg,,,CS Unitec 10 Series Once-Touch TCT Annular Cutter,,,,,,0,10-1-230 C,Cutter Size,"15/16""",,0,Depth,"2""",,0,,,,
1711,variation,AC-24-118-2-CS10,CS Unitec 10 Series Once-Touch TCT Annular Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.335,,,,0,,,78.9000,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec10SeriesOnce-TouchTCTAnnularCutter.jpg,,,CS Unitec 10 Series Once-Touch TCT Annular Cutter,,,,,,0,10-1-236 C,Cutter Size,"1-1/8""",,0,Depth,"2""",,0,,,,
1712,variation,AC-25-316-1-CS10,CS Unitec 10 Series Once-Touch TCT Annular Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.34375,,,,0,,,78.9000,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec10SeriesOnce-TouchTCTAnnularCutter.jpg,,,CS Unitec 10 Series Once-Touch TCT Annular Cutter,,,,,,0,10-1-138 C,Cutter Size,"1-3/16""",,0,Depth,"1-3/8""",,0,,,,
1713,variation,AC-17-1116-1-CS10,CS Unitec 10 Series Once-Touch TCT Annular Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.23,,,,0,,,70.7000,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec10SeriesOnce-TouchTCTAnnularCutter.jpg,,,CS Unitec 10 Series Once-Touch TCT Annular Cutter,,,,,,0,10-1-122 C,Cutter Size,"11/16""",,0,Depth,"1-3/8""",,0,,,,
1714,variation,AC-25-316-2-CS10,CS Unitec 10 Series Once-Touch TCT Annular Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.34375,,,,0,,,88.1500,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec10SeriesOnce-TouchTCTAnnularCutter.jpg,,,CS Unitec 10 Series Once-Touch TCT Annular Cutter,,,,,,0,10-1-238 C,Cutter Size,"1-3/16""",,0,Depth,"2""",,0,,,,
1715,variation,AC-26-114-1-CS10,CS Unitec 10 Series Once-Touch TCT Annular Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.415,,,,0,,,78.9000,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec10SeriesOnce-TouchTCTAnnularCutter.jpg,,,CS Unitec 10 Series Once-Touch TCT Annular Cutter,,,,,,0,10-1-140 C,Cutter Size,"1-1/4""",,0,Depth,"1-3/8""",,0,,,,
1716,variation,AC-27-516-2-CS10,CS Unitec 10 Series Once-Touch TCT Annular Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.625,,,,0,,,88.1500,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec10SeriesOnce-TouchTCTAnnularCutter.jpg,,,CS Unitec 10 Series Once-Touch TCT Annular Cutter,,,,,,0,10-1-242 C,Cutter Size,"1-5/16""",,0,Depth,"2""",,0,,,,
1717,variation,AC-17-1116-2-CS10,CS Unitec 10 Series Once-Touch TCT Annular Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.23,,,,0,,,78.9000,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec10SeriesOnce-TouchTCTAnnularCutter.jpg,,,CS Unitec 10 Series Once-Touch TCT Annular Cutter,,,,,,0,10-1-222C,Cutter Size,"11/16""",,0,Depth,"2""",,0,,,,
1718,variation,AC-27-516-1-CS10,CS Unitec 10 Series Once-Touch TCT Annular Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.625,,,,0,,,78.9000,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec10SeriesOnce-TouchTCTAnnularCutter.jpg,,,CS Unitec 10 Series Once-Touch TCT Annular Cutter,,,,,,0,10-1-142 C,Cutter Size,"1-5/16""",,0,Depth,"1-3/8""",,0,,,,
1719,variation,AC-26-114-2-CS10,CS Unitec 10 Series Once-Touch TCT Annular Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.415,,,,0,,,88.1500,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec10SeriesOnce-TouchTCTAnnularCutter.jpg,,,CS Unitec 10 Series Once-Touch TCT Annular Cutter,,,,,,0,10-1-240 C,Cutter Size,"1-1/4""",,0,Depth,"2""",,0,,,,
1720,variation,AC-16-58-2-CS10,CS Unitec 10 Series Once-Touch TCT Annular Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.2,,,,0,,,75.8500,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec10SeriesOnce-TouchTCTAnnularCutter.jpg,,,CS Unitec 10 Series Once-Touch TCT Annular Cutter,,,,,,0,10-1-220 C,Cutter Size,"5/8""",,0,Depth,"2""",,0,,,,
1721,variation,AC-24-118-1-CS10,CS Unitec 10 Series Once-Touch TCT Annular Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.335,,,,0,,,70.7000,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec10SeriesOnce-TouchTCTAnnularCutter.jpg,,,CS Unitec 10 Series Once-Touch TCT Annular Cutter,,,,,,0,10-1-136 C,Cutter Size,"1-1/8""",,0,Depth,"1""",,0,,,,
1722,variation,AC-28-138-1-CS10,CS Unitec 10 Series Once-Touch TCT Annular Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.65625,,,,0,,,78.9000,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec10SeriesOnce-TouchTCTAnnularCutter.jpg,,,CS Unitec 10 Series Once-Touch TCT Annular Cutter,,,,,,0,10-1-144 C ,Cutter Size,"1-3/8""",,0,Depth,"1""",,0,,,,
1723,variation,AC-15-916-1-CS10,CS Unitec 10 Series Once-Touch TCT Annular Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.25,,,,0,,,67.6500,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec10SeriesOnce-TouchTCTAnnularCutter.jpg,,,CS Unitec 10 Series Once-Touch TCT Annular Cutter,,,,,,0,10-1-118 C,Cutter Size,"9/16""",,0,Depth,"1-3/8""",,0,,,,
1724,variation,AC-29-1716-1-CS10,CS Unitec 10 Series Once-Touch TCT Annular Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.65625,,,,0,,,87.1000,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec10SeriesOnce-TouchTCTAnnularCutter.jpg,,,CS Unitec 10 Series Once-Touch TCT Annular Cutter,,,,,,0,10-1-146 C,Cutter Size,"1-7/16""",,0,Depth,"1""",,0,,,,
1725,variation,AC-28-138-2-CS10,CS Unitec 10 Series Once-Touch TCT Annular Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.65625,,,,0,,,88.1500,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec10SeriesOnce-TouchTCTAnnularCutter.jpg,,,CS Unitec 10 Series Once-Touch TCT Annular Cutter,,,,,,0,10-1-244 C ,Cutter Size,"1-3/8""",,0,Depth,"2""",,0,,,,
1726,variation,AC-31-1916-1-CS10,CS Unitec 10 Series Once-Touch TCT Annular Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.65625,,,,0,,,96.3500,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec10SeriesOnce-TouchTCTAnnularCutter.jpg,,,CS Unitec 10 Series Once-Touch TCT Annular Cutter,,,,,,0,10-1-150 C,Cutter Size,"1-9/16""",,0,Depth,"1""",,0,,,,
1727,variation,AC-30-112-1-CS10,CS Unitec 10 Series Once-Touch TCT Annular Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.65625,,,,0,,,87.1000,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec10SeriesOnce-TouchTCTAnnularCutter.jpg,,,CS Unitec 10 Series Once-Touch TCT Annular Cutter,,,,,,0,10-1-148 C,Cutter Size,"1-1/2""",,0,Depth,"1""",,0,,,,
1728,variation,AC-29-1716-2-CS10,CS Unitec 10 Series Once-Touch TCT Annular Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.65625,,,,0,,,96.3500,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec10SeriesOnce-TouchTCTAnnularCutter.jpg,,,CS Unitec 10 Series Once-Touch TCT Annular Cutter,,,,,,0,10-1-246 C,Cutter Size,"1-7/16""",,0,Depth,"2""",,0,,,,
1729,variation,AC-30-112-2-CS10,CS Unitec 10 Series Once-Touch TCT Annular Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.65625,,,,0,,,96.3500,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec10SeriesOnce-TouchTCTAnnularCutter.jpg,,,CS Unitec 10 Series Once-Touch TCT Annular Cutter,,,,,,0,10-1-248 C ,Cutter Size,"1-1/2""",,0,Depth,"2""",,0,,,,
1730,variation,AC-32-158-2-CS10,CS Unitec 10 Series Once-Touch TCT Annular Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.65625,,,,0,,,105.5500,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec10SeriesOnce-TouchTCTAnnularCutter.jpg,,,CS Unitec 10 Series Once-Touch TCT Annular Cutter,,,,,,0,10-1-252 C ,Cutter Size,"1-5/8""",,0,Depth,"2-3/8""",,0,,,,
1731,variation,AC-32-158-1-CS10,CS Unitec 10 Series Once-Touch TCT Annular Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.65625,,,,0,,,96.3500,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec10SeriesOnce-TouchTCTAnnularCutter.jpg,,,CS Unitec 10 Series Once-Touch TCT Annular Cutter,,,,,,0,10-1-152 C,Cutter Size,"1-5/8""",,0,Depth,"1""",,0,,,,
1732,variation,AC-31-1916-2-CS10,CS Unitec 10 Series Once-Touch TCT Annular Cutter,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.65625,,,,0,,,105.5500,,,,http://localhost:8000/wp-content/uploads/2019/10/CSUnitec10SeriesOnce-TouchTCTAnnularCutter.jpg,,,CS Unitec 10 Series Once-Touch TCT Annular Cutter,,,,,,0,10-1-250 C,Cutter Size,"1-9/16""",,0,Depth,"2""",,0,,,,
